Weather Station,Count
745057-53130,13
726466-54917,13
722078-53938,13
722128-53899,13
724339-03865,13
723160-13870,13
726577-94974,13
720353-63875,13
723094-99999,13
041040-99999,13
703855-25369,13
725064-54769,13
720357-53993,13
745056-53120,13
726385-94894,13
722006-54926,13
726816-04110,13
723147-53870,13
725740-24027,13
722034-12812,13
725027-54788,13
381430-99999,13
727687-94028,13
724838-93205,13
725378-04887,13
725059-14702,13
691154-99999,13
720323-93947,13
722074-63840,13
726554-54906,13
999999-93209,13
040720-99999,13
727686-94017,13
723190-93846,13
720274-93799,13
911904-22552,13
720271-03044,13
722499-53948,13
723146-53892,13
723190-93807,13
710914-99999,13
726391-00385,13
725556-94975,13
726077-14616,13
727466-04918,13
724420-13997,13
726575-94960,13
723250-03847,13
720265-63833,13
725235-04720,13
726467-54909,13
725513-04901,13
595580-99999,13
013160-99999,13
724519-93967,13
722098-64761,13
715971-99999,13
685140-99999,13
726650-94023,13
722129-04939,13
722324-03071,13
722543-12977,13
703817-25357,13
030200-99999,13
724375-03893,13
767810-99999,13
711233-99999,13
714724-99999,13
702607-25378,13
037030-99999,13
619890-99999,13
898130-99999,13
301380-99999,13
723754-93027,13
012330-99999,13
722164-53949,13
722251-53958,13
710990-99999,13
688390-99999,13
727504-94999,13
722253-53992,13
722079-53888,13
726574-94985,13
823366-99999,13
722003-54930,13
702685-27518,13
724084-54760,13
783220-99999,13
720285-03734,13
726427-54908,13
628550-99999,13
725116-54737,13
722126-04879,13
723055-63816,13
313720-99999,13
724356-53866,13
999999-10715,13
038200-99999,13
715040-99999,13
717550-99999,13
725512-14989,13
156370-99999,13
724127-53801,13
727468-04928,13
939850-99999,13
789580-00409,13
834100-99999,13
264410-99999,13
723896-93144,13
999999-93032,13
077200-99999,13
726437-94940,13
081763-99999,13
727467-04926,13
702627-26561,13
726468-54913,13
722187-93911,13
723759-53990,13
703621-25516,13
711740-99999,13
042110-99999,13
725467-04973,13
725466-04938,13
727550-14958,13
727469-94992,13
367700-99999,13
726394-04874,13
727690-24137,13
716380-99999,13
747570-93874,13
010435-99999,13
357040-99999,13
723444-03978,13
162890-34113,13
034110-99999,13
725490-94933,13
130230-99999,13
724354-63815,13
722329-12936,13
723407-03953,13
740030-24103,13
723570-03948,13
726396-00422,13
726915-99999,13
720318-53965,13
471130-99999,13
722076-99999,13
703050-25623,13
723171-53144,13
726544-99999,13
726588-04956,13
727457-94962,13
722403-12968,13
722334-03976,13
265950-99999,13
727556-04905,13
725784-04109,13
837490-99999,13
726525-94911,13
723429-53920,13
108354-99999,13
854670-99999,13
934360-00488,13
722440-12918,13
702606-96401,13
723070-13786,13
547230-99999,13
911975-21510,13
720303-53973,13
723148-63859,13
727515-04982,13
267060-99999,13
836840-99999,13
726464-54834,13
722319-53943,13
011310-99999,13
722351-12953,13
726409-04897,13
740002-03042,13
720342-53947,13
726547-04931,13
783630-99999,13
703061-25521,13
726284-94836,13
036110-99999,13
722095-03030,13
720306-53879,13
726183-54772,13
722179-04968,13
384080-99999,13
726654-94054,13
413980-99999,13
717460-99999,13
376950-99999,13
720345-94086,13
725515-94947,13
726572-94966,13
722039-12885,13
747805-63818,13
747806-63809,13
859700-99999,13
724055-03714,13
298430-99999,13
723788-53135,13
108060-99999,13
726539-94056,13
111610-99999,13
726502-54832,13
154930-99999,13
725316-03887,13
567380-99999,13
726503-54833,13
727435-54820,13
620140-99999,13
686490-99999,13
727937-24222,13
723930-93214,13
726881-94273,13
722125-04829,13
725566-04957,13
640180-99999,13
720291-53970,13
725477-04917,13
726561-94997,13
724468-03967,13
720198-54813,13
722107-03056,13
726548-04971,13
627800-99999,13
725420-14931,13
026200-99999,13
723545-03965,13
103100-99999,13
744672-04862,13
724200-14891,13
474290-99999,13
568390-99999,13
999999-34062,13
725337-04807,13
725564-04924,13
949999-00016,13
724518-03968,13
572030-99999,13
724097-54738,13
747580-13978,13
992960-99999,13
724769-94035,13
425880-99999,13
726404-04865,13
724555-03936,13
726498-04925,13
673080-99999,13
723400-03952,13
726073-14615,13
725708-99999,13
723710-03162,13
722212-92814,13
722314-53915,13
725114-93778,13
725405-54816,13
725326-04894,13
722168-04960,13
014470-99999,13
104680-99999,13
949860-99999,13
835130-99999,13
723980-93720,13
722721-93063,13
726449-04891,13
726037-99999,13
937720-99999,13
701040-26631,13
725476-04916,13
785140-11603,13
720328-63832,13
722784-03184,13
724750-23176,13
720375-54844,13
745966-03726,13
789250-00404,13
700197-26558,13
722151-14794,13
722547-53942,13
722285-03896,13
724699-03065,13
726579-94963,13
681041-99999,13
222190-99999,13
134615-99999,13
025830-99999,13
722783-03185,13
720175-53919,13
876580-99999,13
723350-13877,13
141220-99999,13
010970-99999,13
722112-53982,13
745430-93978,13
722748-03914,13
364210-99999,13
862170-99999,13
723144-53890,13
722036-99999,13
726876-00387,13
636280-99999,13
726676-24087,13
702626-99999,13
727555-94956,13
723894-03181,13
538660-99999,13
264140-99999,13
080143-99999,13
725074-54752,13
415195-99999,13
836790-99999,13
726626-04864,13
722195-03888,13
720120-63837,13
720277-63843,13
104810-99999,13
722124-04998,13
724017-03707,13
264790-99999,13
725014-54780,13
722284-03892,13
999999-63857,13
724074-93780,13
747590-13833,13
999999-63869,13
999999-63868,13
999999-63862,13
999999-63867,13
722011-92813,13
722208-04224,13
720314-93983,13
999999-63896,13
999999-63895,13
724938-93231,13
999999-63871,13
724768-24051,13
130050-99999,13
747330-99999,13
724043-03756,13
450040-99999,13
988510-41231,13
747390-13961,13
724093-13764,13
717410-99999,13
703334-25519,13
722447-53903,13
724006-03701,13
821070-99999,13
999999-14708,13
725104-04843,13
722062-63842,13
701975-26422,13
424600-99999,13
720305-53964,13
606060-99999,13
415235-99999,13
725220-14750,13
725327-04846,13
702650-26407,13
720170-63851,13
720202-00118,13
725175-64706,13
584470-99999,13
720137-04867,13
746936-03712,13
404100-99999,13
720297-03730,13
747040-99999,13
132750-99999,13
726165-94721,13
725461-94988,13
720381-63885,13
784865-99999,13
844400-99999,13
723761-23901,13
726507-54907,13
725541-04993,13
789060-00403,13
725499-94991,13
700001-26492,13
726813-94195,13
133540-99999,13
999999-24014,13
720307-63804,13
720298-53971,13
724815-23257,13
992850-99999,13
722142-04114,13
722069-53853,13
727505-04929,13
727475-04940,13
722194-04896,13
723535-13909,13
404280-99999,13
682974-99999,13
351260-99999,13
412590-99999,13
722172-63810,13
163180-99999,13
726530-94943,13
720257-63835,13
726480-94853,13
726357-94815,13
722051-53932,13
404800-99999,13
840560-99999,13
781180-12714,13
947820-99999,13
726424-94818,13
722157-04949,13
768560-99999,13
727445-94926,13
722593-03985,13
913760-00492,13
722173-53951,13
630220-99999,13
722332-54953,13
033090-99999,13
722279-53852,13
720311-53962,13
703210-25513,13
724033-03706,13
724517-13940,13
724387-54807,13
703407-26553,13
700632-26645,13
651125-99999,13
727436-04863,13
161210-99999,13
720363-63872,13
744659-53822,13
723450-13971,13
747931-12876,13
724335-93894,13
571310-99999,13
723654-93091,13
722046-12898,13
726562-04943,13
726517-94039,13
727508-54915,13
720367-54927,13
723898-53119,13
381910-99999,13
726079-94601,13
723194-53872,13
720361-63870,13
722136-53883,13
722637-93046,13
727890-94197,13
727503-04909,13
359070-99999,13
949999-00146,13
720365-24267,13
949999-00176,13
949999-00170,13
949999-00179,13
949999-00184,13
725348-04831,13
722031-63839,13
405960-99999,13
720379-63882,13
723762-93244,13
723647-03034,13
913480-99999,13
744904-94723,13
723117-53871,13
722789-03192,13
720351-54919,13
725342-13809,13
259550-99999,13
949999-00228,13
949999-00225,13
725224-04852,13
785145-11653,13
949999-00207,13
722594-53909,13
949999-00219,13
414360-99999,13
716910-99999,13
725717-03016,13
722312-03908,13
722238-63873,13
949999-00042,13
547430-99999,13
702756-26479,13
726945-24202,13
743700-14715,13
724105-93760,13
670850-99999,13
703985-25377,13
724937-23289,13
788970-00401,13
720326-04981,13
722868-93138,13
726458-04824,13
479185-99999,13
154740-99999,13
722974-99999,13
702315-26536,13
720296-53945,13
722032-54916,13
478060-99999,13
722197-53819,13
722138-63852,13
722648-03031,13
722907-53143,13
746939-93785,13
722202-12985,13
725073-64708,13
723814-93121,13
722537-12961,13
724295-63888,13
722024-12882,13
703655-26552,13
010300-99999,13
747320-23002,13
036270-99999,13
725373-54819,13
150620-99999,13
725417-54822,13
957200-99999,13
747540-93915,13
840260-99999,13
431370-99999,13
727497-04984,13
480700-99999,13
784880-99999,13
726589-94968,13
720278-03704,13
722133-53946,13
725229-04858,13
727938-94274,13
031070-99999,13
726558-04914,13
725474-04915,13
722033-04999,13
722193-03722,13
404980-99999,13
725527-94978,13
725625-94040,13
722959-99999,13
727934-94248,13
725050-04781,13
701335-26648,13
723124-53874,13
725406-54817,13
712390-99999,13
100001-99999,13
726593-04946,13
722587-93955,13
958569-99999,13
722904-03178,13
856200-99999,13
746140-23112,13
703053-26654,13
160530-99999,13
744104-14763,13
722213-12819,13
725434-54789,13
720330-63853,13
075290-99999,13
722092-53941,13
722188-53985,13
725305-94892,13
723544-03954,13
237290-99999,13
723115-53854,13
277850-99999,13
747807-03821,13
722972-63878,13
408720-99999,13
727458-94919,13
745946-93786,13
720282-03736,13
070881-34064,13
723034-93747,13
725496-04976,13
723416-13925,13
859363-99999,13
477630-99999,13
722275-53843,13
726563-94969,13
423910-99999,13
702006-26502,13
722177-63811,13
722823-03749,13
724084-04739,13
725119-54792,13
727900-24141,13
727566-04902,13
746940-03708,13
720348-63886,13
992810-99999,13
725314-03960,13
744864-54787,13
723439-53918,13
060840-99999,13
576460-99999,13
122320-99999,13
830750-99999,13
726959-94281,13
702645-99999,13
725468-04910,13
747809-03832,13
999999-04237,13
999999-04236,13
722029-12888,13
725145-54746,13
723537-53913,13
722895-23243,13
726164-54728,13
277870-99999,13
724530-13969,13
725424-04885,13
724646-03028,13
825670-99999,13
720276-12983,13
726166-54781,13
722241-54925,13
726155-54736,13
527360-99999,13
725479-04937,13
725866-94178,13
724700-93141,13
727700-24138,13
727573-94928,13
723116-03742,13
747186-03164,13
725463-14966,13
747560-12816,13
725526-14905,13
727417-54825,13
723114-03715,13
171170-99999,13
406200-99999,13
701718-26551,13
012300-99999,13
726465-94890,13
747808-63803,13
724946-93232,13
703051-26521,13
406900-99999,13
727584-94038,13
725394-04839,13
747812-63813,13
723165-63821,13
911905-22524,13
723290-03849,13
744550-94982,13
717440-99999,13
722749-53128,13
722099-53936,13
726418-54912,13
723069-93753,13
725457-04904,13
722976-03166,13
725555-94946,13
744663-53950,13
722077-99999,13
468110-99999,13
095480-99999,13
724504-03974,13
702645-46403,13
722127-04880,13
013180-99999,13
724754-23186,13
727477-04970,13
724347-53904,13
722429-53910,13
726578-04944,13
725705-94030,13
723104-53867,13
573210-99999,13
917000-99999,13
720268-53882,13
727684-94051,13
722552-93929,13
724384-53842,13
725494-04966,13
726460-14897,13
722243-03738,13
787640-99999,13
228170-99999,13
722817-03068,13
602051-99999,13
720371-54850,13
720261-53976,13
720322-04129,13
723020-13748,13
031450-99999,13
062580-99999,13
722004-54922,13
789510-00407,13
722885-93197,13
722049-92805,13
890520-99999,13
722589-03991,13
720172-53996,13
742077-03763,13
724094-54743,13
722042-53978,13
538230-99999,13
224180-99999,13
701170-26634,13
722022-12803,13
725053-94728,13
110090-99999,13
726685-94052,13
703330-25508,13
378635-99999,13
725483-04930,13
726567-04980,13
415320-99999,13
999999-43213,13
720283-04927,13
722244-00358,13
722676-03035,13
999999-43309,13
574720-99999,13
722728-03196,13
719645-99999,13
920360-99999,13
720309-04947,13
717540-99999,13
724058-53818,13
722199-53956,13
726587-94927,13
722957-99999,13
038450-99999,12
167240-99999,12
109720-99999,12
724844-99999,12
172320-99999,12
075500-99999,12
275230-99999,12
723826-99999,12
478260-99999,12
786311-99999,12
386155-99999,12
080760-99999,12
427400-99999,12
713290-99999,12
295520-99999,12
688230-99999,12
108460-99999,12
711110-99999,12
874980-99999,12
804025-99999,12
766810-99999,12
041760-99999,12
432850-99999,12
070850-99999,12
483340-99999,12
104930-99999,12
702697-00107,12
427630-99999,12
716971-99999,12
042830-99999,12
388790-99999,12
485710-99999,12
472590-99999,12
722109-00355,12
724017-99999,12
527660-99999,12
433590-99999,12
577080-99999,12
722561-99999,12
401060-99999,12
722182-04890,12
722290-03881,12
999999-23906,12
999999-23908,12
999999-23909,12
711340-99999,12
275550-99999,12
710130-99999,12
104790-99999,12
942300-99999,12
946060-99999,12
955700-99999,12
579310-99999,12
702746-99999,12
577320-99999,12
102790-99999,12
574570-99999,12
408970-99999,12
716740-99999,12
103120-99999,12
999999-94088,12
010820-99999,12
999999-94012,12
584580-99999,12
588210-99999,12
080910-99999,12
073175-99999,12
319460-99999,12
479380-99999,12
742015-99999,12
995990-99999,12
172650-99999,12
012730-99999,12
702640-26414,12
039560-99999,12
724694-00450,12
484740-99999,12
726186-99999,12
584620-99999,12
375250-99999,12
104980-99999,12
340690-99999,12
423160-99999,12
582110-99999,12
722171-04889,12
093980-99999,12
951000-99999,12
948860-99999,12
484040-99999,12
702686-00106,12
410100-99999,12
720378-00122,12
171940-99999,12
782591-99999,12
419630-99999,12
368370-99999,12
014310-99999,12
303120-99999,12
011430-99999,12
879260-99999,12
999999-13735,12
405520-99999,12
710514-99999,12
103134-99999,12
996640-99999,12
691124-99999,12
720299-53966,12
478960-99999,12
483330-99999,12
484640-99999,12
720320-53981,12
717670-99999,12
722437-99999,12
160700-99999,12
547570-99999,12
744661-99999,12
747335-03059,12
478860-99999,12
722363-23098,12
861350-99999,12
529740-99999,12
833650-99999,12
710050-99999,12
135840-99999,12
104180-99999,12
718736-99999,12
170800-99999,12
307180-99999,12
915620-99999,12
085945-99999,12
106380-99999,12
262100-99999,12
722076-94891,12
484090-99999,12
723047-99999,12
484350-99999,12
576630-99999,12
442100-99999,12
483840-99999,12
726225-64776,12
691584-99999,12
626610-99999,12
746375-99999,12
999999-03866,12
999999-03860,12
725763-94053,12
999999-03849,12
999999-03841,12
718103-99999,12
724048-99999,12
412900-99999,12
377130-99999,12
717370-99999,12
725384-99999,12
636940-99999,12
944500-99999,12
021230-99999,12
999999-03759,12
999999-03758,12
223330-99999,12
240950-99999,12
632200-99999,12
066304-99999,12
247990-99999,12
787830-99999,12
080960-99999,12
724365-99999,12
483580-99999,12
